subDirectory_filePath,valence,arousal,expression,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
DiffusionEmotion_S_cropped/neutral/bdvxomgy_0.png,0.0,0.0,neutral,0.5629847,0.21392494,0.19342992,0.5632221,0.058103275,0.0,0.10870709,0.0053244876,1.0,0.014590296,0.15350296,0.1619714,0.26900485,0.0,0.49419266,0.12163543,0.48796988,0.11733851,0.057807244,0.13553296
DiffusionEmotion_S_cropped/neutral/behynpaa_0.png,0.0,0.0,neutral,0.5610354,0.46489143,0.14187832,0.7372719,0.0778609,0.0,0.09966235,0.0005652695,0.0,0.0280647,0.18345211,0.44389892,0.46470833,0.0,0.42423597,0.5089658,0.06922206,0.08691321,0.45974794,0.07100252
DiffusionEmotion_S_cropped/neutral/berwworh_0.png,-0.1,-0.1,neutral,0.6261789,0.3181639,0.6872167,0.3648253,0.059398837,0.0,0.12466218,0.003290423,0.0,0.0149197085,0.14287157,0.29295322,0.35668367,0.0,0.41414875,0.12445229,0.19307001,0.24077238,0.6873641,0.044014554
DiffusionEmotion_S_cropped/neutral/bgasdkmy_0.png,0.0,0.0,neutral,0.8040587,0.464095,0.13432737,0.72722656,0.04954413,0.0,0.111981876,0.001629706,1.0,0.040711563,0.14508982,0.37528616,0.23153044,0.0,0.16352937,0.08004179,0.90933704,0.56824803,0.14364852,0.042722423
DiffusionEmotion_S_cropped/neutral/bgylubjt_0.png,0.0,0.0,neutral,0.5848966,0.3305604,0.3022266,0.60934484,0.052151874,0.0,0.14399335,0.0037299374,0.0,0.027754162,0.22845748,0.13482325,0.27192283,0.0,0.20139934,0.08527811,0.1306598,0.11403107,0.23154739,0.053117663
DiffusionEmotion_S_cropped/neutral/bgyosaes_0.png,0.0,0.0,neutral,0.4179854,0.23404874,0.7157887,0.3647764,0.19317107,0.0,0.15408178,0.005481078,1.0,0.09090617,0.30225867,0.28463596,0.4351718,0.0,0.3850105,0.21473673,0.45285735,0.19020276,0.06856861,0.042919546
DiffusionEmotion_S_cropped/neutral/bjjtiumb_0.png,-0.1,0.0,neutral,0.59035355,0.51329935,0.5555369,0.3929808,0.09596194,0.0,0.120229244,0.034850895,1.0,0.019346371,0.53381664,0.83872336,0.564967,0.0,0.696156,0.6828924,0.020891549,0.3645731,0.34124112,0.031870212
DiffusionEmotion_S_cropped/neutral/bljnviuo_0.png,0.0,0.0,neutral,0.631251,0.34440762,0.8124901,0.40215927,0.08173144,1.0,0.13898309,0.29010317,0.0,0.029287852,0.32902145,0.5006268,0.66129,0.0,0.50395864,0.61852854,0.07128055,0.69875747,0.7384371,0.03565476
DiffusionEmotion_S_cropped/neutral/bnvvubew_0.png,0.0,0.0,neutral,0.473272,0.1474541,0.7307552,0.37064517,0.24546872,0.0,0.17903148,0.0074001346,1.0,0.06216756,0.45281062,0.20832594,0.44406077,0.0,0.45730534,0.46395978,0.036911692,0.21482243,0.14199942,0.065318026
DiffusionEmotion_S_cropped/neutral/bpumwnjf_0.png,-0.2,-0.1,neutral,0.33491755,0.3021955,0.22156496,0.5746429,0.08134673,0.0,0.11984067,0.0023859038,0.0,0.022785133,0.47871712,0.1499384,0.3256664,0.0,0.5792268,0.40078124,0.078859136,0.3013007,0.0629186,0.021875385
DiffusionEmotion_S_cropped/neutral/bwyrfppo_0.png,-0.1,0.2,neutral,0.4056908,0.3406107,0.17451784,0.69339657,0.07813795,0.0,0.15539189,0.057023056,0.0,0.048734415,0.35771272,0.23612343,0.28553632,0.0,0.58230346,0.27237087,0.10700123,0.24698697,0.13092239,0.15652843
DiffusionEmotion_S_cropped/neutral/bxzfbuml_0.png,0.0,0.0,neutral,0.6082171,0.32689804,0.37256083,0.33701786,0.10643549,0.0,0.13250367,0.049391136,1.0,0.032193653,0.61729187,0.20448923,0.520234,0.0,0.57332665,0.17867135,0.031524222,0.11479,0.2282719,0.04519561
DiffusionEmotion_S_cropped/neutral/bypytvsi_0.png,0.0,0.0,neutral,0.6454511,0.43496346,0.05082197,0.5462307,0.075275294,0.0,0.08196222,0.00020231339,0.0,0.024963804,0.3153826,0.47170678,0.4600543,0.0,0.6166117,0.3592268,0.054441527,0.09492074,0.23491617,0.037903953
DiffusionEmotion_S_cropped/neutral/canuknmw_0.png,0.0,0.2,neutral,0.45817366,0.22206074,0.3128158,0.5668849,0.068132035,0.0,0.11087056,0.017743811,0.0,0.02765648,0.11050745,0.36817595,0.33091512,0.0,0.5010287,0.45125997,0.97284263,0.66141486,0.055443637,0.0697968
DiffusionEmotion_S_cropped/neutral/caryzxsf_0.png,0.0,0.0,neutral,0.3924569,0.46974513,0.21641162,0.7043314,0.08946262,0.0,0.15067917,0.016987404,0.0,0.03505224,0.19842486,0.7116082,0.3374785,0.0,0.4404696,0.46251363,0.0045622336,0.06367067,0.14974214,0.0633829
DiffusionEmotion_S_cropped/neutral/cbiznkhq_0.png,0.0,0.0,neutral,0.40323564,0.11786073,0.7218134,0.5229397,0.071579285,0.0,0.1287761,0.17831555,0.0,0.024482222,0.16573755,0.37313142,0.51855576,0.0,0.43909904,0.5677117,0.19766822,0.18135302,0.1272624,0.028073879
DiffusionEmotion_S_cropped/neutral/cboverep_0.png,0.0,0.0,neutral,0.6349378,0.5359049,0.23592235,0.7322045,0.07081727,0.0,0.09468917,0.012512026,1.0,0.019279057,0.31550634,0.39647356,0.56143427,0.0,0.6799489,0.24979793,0.38267037,0.05839299,0.05247637,0.04841793
DiffusionEmotion_S_cropped/neutral/cbyonfwe_0.png,-0.1,0.0,neutral,0.51828545,0.20054264,0.27166522,0.6026666,0.069752865,0.0,0.14380805,0.001744432,0.0,0.036745224,0.45390582,0.36401603,0.35950798,0.0,0.29816675,0.2916176,0.22752756,0.18533589,0.07846375,0.043207508
DiffusionEmotion_S_cropped/neutral/ccmhzofw_0.png,0.1,0.1,neutral,0.5506164,0.22188695,0.15952104,0.7255537,0.044113297,1.0,0.08213258,0.007716734,0.0,0.016881865,0.18465562,0.09951465,0.2763988,0.0,0.21399628,0.047499772,0.9636603,0.21786512,0.051073387,0.027057588
DiffusionEmotion_S_cropped/neutral/cdjydsnd_0.png,0.0,-0.1,neutral,0.52344656,0.4912555,0.35313416,0.5268139,0.060300402,0.0,0.14787738,0.00025897176,0.0,0.017493011,0.31658745,0.2621634,0.54307413,0.0,0.32107854,0.48139068,0.5987544,0.24949715,0.18691519,0.08545126
DiffusionEmotion_S_cropped/neutral/cfsfqygd_0.png,0.0,-0.1,neutral,0.30300575,0.27777085,0.27360305,0.5453194,0.067272045,0.0,0.086042725,0.048898987,0.0,0.01214233,0.14714597,0.31654927,0.3892655,0.0,0.21238406,0.3564344,0.05728283,0.049452104,0.09806016,0.03137728
DiffusionEmotion_S_cropped/neutral/chuefacu_0.png,-0.2,-0.1,neutral,0.38051906,0.13400066,0.5394802,0.32131878,0.0576813,0.0,0.21791877,0.01643886,0.0,0.019048182,0.1517424,0.24922937,0.285753,0.0,0.13295954,0.11474477,0.71347195,0.14934129,0.04705224,0.028996803
DiffusionEmotion_S_cropped/neutral/cidxjhbm_0.png,0.0,0.2,neutral,0.7743431,0.5829337,0.05712373,0.5876335,0.08152966,0.0,0.0840897,0.002506249,0.0,0.022400653,0.113493204,0.06809912,0.36986163,0.0,0.26372987,0.021818835,0.92632544,0.6231875,0.026302638,0.1619648
DiffusionEmotion_S_cropped/neutral/ciggeafk_0.png,0.0,0.0,neutral,0.4604144,0.23584957,0.14687681,0.73032945,0.057105266,0.0,0.09411623,0.00024106588,1.0,0.02201346,0.20960155,0.1072534,0.4505921,0.0,0.22572103,0.22570361,0.20405936,0.17917043,0.0595379,0.023144122
DiffusionEmotion_S_cropped/neutral/cnrjborx_0.png,0.0,0.0,neutral,0.6588841,0.36605164,0.29752705,0.40207776,0.07350759,0.0,0.13911708,0.021497842,0.0,0.021928512,0.2522242,0.3947191,0.34917134,0.0,0.25604594,0.25598308,0.41152593,0.20454891,0.0778545,0.04725171
DiffusionEmotion_S_cropped/neutral/comhblru_0.png,0.0,0.0,neutral,0.42307258,0.24481902,0.21411252,0.5101312,0.06838255,0.0,0.09857225,0.00487126,0.0,0.014117449,0.15870902,0.032669187,0.5184385,0.0,0.093080126,0.19793941,0.08116216,0.0707354,0.055560883,0.048248693
DiffusionEmotion_S_cropped/neutral/cvlwwwbq_0.png,0.0,0.0,neutral,0.525312,0.26834258,0.5107996,0.7184714,0.0686696,0.0,0.20295914,0.025372975,0.0,0.023451822,0.3014055,0.6690181,0.42844504,0.0,0.37662202,0.38318634,0.042530213,0.21054795,0.47699317,0.047095206
DiffusionEmotion_S_cropped/neutral/cyowdqxk_0.png,-0.1,-0.1,neutral,0.61671805,0.23937476,0.4280258,0.37637523,0.121560976,0.0,0.17493074,0.27199185,0.0,0.024281943,0.42878458,0.4267327,0.28928277,0.0,0.56044376,0.5384714,0.02589377,0.15938494,0.33038667,0.031678814
DiffusionEmotion_S_cropped/neutral/dcondmli_0.png,0.0,0.0,neutral,0.67161995,0.6682269,0.17161204,0.53229433,0.22191052,0.0,0.22388425,0.03077215,1.0,0.19267486,0.37597674,0.25000328,0.38635907,0.0,0.3172237,0.42940646,0.24757005,0.44260848,0.3923453,0.16374381
DiffusionEmotion_S_cropped/neutral/dcucvrzp_0.png,0.0,0.0,neutral,0.19103518,0.1311268,0.2974848,0.46882206,0.0609519,0.0,0.107916415,0.17295162,0.0,0.032555178,0.5416468,0.14538266,0.3846415,0.0,0.28514728,0.44045147,0.6581397,0.5149542,0.36062527,0.023319395
DiffusionEmotion_S_cropped/neutral/dfihbufr_0.png,0.0,0.0,neutral,0.34913284,0.19300535,0.51461226,0.70963573,0.07188463,0.0,0.116877,0.005660429,0.0,0.021257067,0.21602023,0.29917544,0.44245094,0.0,0.37131366,0.23136048,0.282805,0.1608492,0.17531163,0.032808576
DiffusionEmotion_S_cropped/neutral/dgekzbfb_0.png,0.0,0.0,neutral,0.58152366,0.37494332,0.3068221,0.36996368,0.117201366,1.0,0.15662424,0.06803841,1.0,0.05021758,0.17134193,0.6972705,0.46340084,0.0,0.36744082,0.12213974,0.6285352,0.118182994,0.051008027,0.04902987
DiffusionEmotion_S_cropped/neutral/doaoiovv_0.png,0.0,0.0,neutral,0.2928895,0.10385662,0.33098206,0.327457,0.07601774,1.0,0.1332011,0.005007285,0.0,0.018256431,0.095142856,0.07704504,0.39073187,0.0,0.33812425,0.27429155,0.02703729,0.041578628,0.28089914,0.031523354
DiffusionEmotion_S_cropped/neutral/dsarlarv_0.png,0.0,-0.1,neutral,0.40044323,0.17083189,0.5799773,0.37299508,0.07045371,0.0,0.11113106,0.004837015,0.0,0.014807045,0.6647529,0.85437566,0.69466937,0.0,0.33777282,0.678432,0.01465024,0.073835365,0.32060137,0.11121562
DiffusionEmotion_S_cropped/neutral/duiywdfy_0.png,0.0,0.0,neutral,0.64529085,0.30361822,0.3006459,0.70701844,0.07301294,0.0,0.17533669,0.0002390859,1.0,0.037957408,0.1774443,0.35884476,0.4464543,0.0,0.35254425,0.19302444,0.05255356,0.12709507,0.12124879,0.03052001
DiffusionEmotion_S_cropped/neutral/dvchmzaq_0.png,0.0,0.0,neutral,0.28816855,0.2856794,0.18312095,0.5901137,0.09553097,0.0,0.13126136,0.017766431,0.0,0.07500691,0.26574782,0.20097151,0.38465342,0.0,0.46425208,0.083278194,0.5107051,0.55587167,0.04667666,0.033746067
DiffusionEmotion_S_cropped/neutral/dyqfbdyq_0.png,0.0,0.0,neutral,0.46673688,0.15503493,0.10751922,0.6983065,0.06504508,0.0,0.081956826,0.016860463,1.0,0.012194438,0.12533416,0.10640195,0.32571697,0.0,0.17803644,0.17327365,0.29715833,0.077956535,0.08396422,0.026863173
DiffusionEmotion_S_cropped/neutral/dzpmcurw_0.png,0.0,0.1,neutral,0.45036685,0.38978565,0.10447001,0.4533374,0.10740712,0.0,0.08555092,0.0014652642,1.0,0.028703574,0.33810478,0.2021132,0.6402077,0.0,0.30219987,0.267714,0.4390358,0.53968924,0.061530836,0.04544031
DiffusionEmotion_S_cropped/neutral/ebmnxzgq_0.png,0.0,0.0,neutral,0.49766824,0.23046657,0.43886346,0.49647498,0.08785387,0.0,0.15933932,0.00036688097,1.0,0.0163664,0.29565364,0.38724118,0.43165052,0.0,0.3322088,0.23252308,0.019989664,0.11678793,0.32836038,0.03626954
DiffusionEmotion_S_cropped/neutral/edsleblb_0.png,0.0,0.0,neutral,0.4172647,0.09502375,0.7322668,0.33271495,0.08135432,0.0,0.095144436,0.0067523313,1.0,0.01848148,0.21355622,0.1661235,0.42699686,0.0,0.48674136,0.08581261,0.85443926,0.26992732,0.1699854,0.12101953
DiffusionEmotion_S_cropped/neutral/eljxxegl_0.png,0.0,0.0,neutral,0.65232944,0.42725158,0.23694748,0.4663512,0.10453614,0.0,0.089971565,0.01098916,1.0,0.05234493,0.21771042,0.20542884,0.4760572,0.0,0.24087249,0.24429351,0.70057243,0.51042545,0.045254484,0.1551415
DiffusionEmotion_S_cropped/neutral/elxpckqo_0.png,-0.1,0.2,neutral,0.5151896,0.20855317,0.34157217,0.4974672,0.058498316,1.0,0.08815824,0.09828916,0.0,0.039619774,0.15088253,0.10749513,0.2601472,0.0,0.34213063,0.11043124,0.99387425,0.7532307,0.015978865,0.041658536
DiffusionEmotion_S_cropped/neutral/emdagynn_0.png,0.0,0.0,neutral,0.48901835,0.153201,0.40205318,0.3503938,0.06528636,0.0,0.21986653,0.003326784,0.0,0.024450138,0.49147272,0.52977085,0.35712203,0.0,0.47487682,0.29823333,0.08234369,0.17235158,0.23457037,0.032851882
DiffusionEmotion_S_cropped/neutral/enstpxcn_0.png,0.0,0.0,neutral,0.47893184,0.30227378,0.15356526,0.7121933,0.06936819,1.0,0.15905982,0.13514364,0.0,0.022336936,0.18216395,0.15721451,0.3943191,0.0,0.25055128,0.3488298,0.106327005,0.14663735,0.1934338,0.08537637
DiffusionEmotion_S_cropped/neutral/eoizyatr_0.png,0.0,0.0,neutral,0.36782965,0.20663421,0.44040003,0.58428496,0.056281246,0.0,0.100189455,0.4243962,0.0,0.029714966,0.6721371,0.15185256,0.21435986,0.0,0.5074227,0.2491507,0.20366223,0.3808947,0.29707584,0.027538162
DiffusionEmotion_S_cropped/neutral/ervzlnaf_0.png,0.0,0.0,neutral,0.5478091,0.18427186,0.24750991,0.7273389,0.09505187,0.0,0.11830036,0.003847603,0.0,0.060125224,0.36253864,0.3756699,0.37014538,0.0,0.17970112,0.4743652,0.023530276,0.1804931,0.31715932,0.08022298
DiffusionEmotion_S_cropped/neutral/euevborq_0.png,-0.2,-0.2,neutral,0.6885592,0.1934333,0.83526754,0.50918186,0.05434178,0.0,0.1601252,0.14032328,0.0,0.011521424,0.20818177,0.823665,0.3443963,0.0,0.16011979,0.25191206,0.03981104,0.22713101,0.6285415,0.025849355
DiffusionEmotion_S_cropped/neutral/euwmmjxq_0.png,0.0,0.0,neutral,0.46104223,0.31729865,0.2815978,0.63055056,0.0797196,0.0,0.08014365,0.006751337,0.0,0.015304953,0.18665223,0.5488523,0.5179625,0.0,0.52167505,0.25509942,0.3234298,0.13057604,0.21219641,0.031114344
DiffusionEmotion_S_cropped/neutral/excmmiro_0.png,0.0,0.0,neutral,0.67514384,0.28791893,0.27310857,0.71255016,0.07526253,0.0,0.1360781,0.00030093035,1.0,0.018327668,0.083797224,0.40213457,0.38357413,0.0,0.24480036,0.060627885,0.60803026,0.07452991,0.1541918,0.09598934
DiffusionEmotion_S_cropped/neutral/fctifazl_0.png,0.0,0.1,neutral,0.30375817,0.25363094,0.36125726,0.35430038,0.09545193,0.0,0.24294823,0.032423463,0.0,0.040859994,0.2568029,0.21041435,0.39611933,0.0,0.69508284,0.19766551,0.860711,0.34969446,0.5620605,0.14602037
DiffusionEmotion_S_cropped/neutral/fdpqfzrl_0.png,0.0,-0.1,neutral,0.45100248,0.32495412,0.14835532,0.5668865,0.04425587,1.0,0.16438532,0.0077629164,1.0,0.024149649,0.18533424,0.14036523,0.2790151,0.0,0.15848173,0.3837133,0.6803129,0.15324144,0.21899198,0.033693034
DiffusionEmotion_S_cropped/neutral/feaekqug_0.png,0.0,0.0,neutral,0.57380813,0.4459824,0.23097846,0.52829283,0.09072379,0.0,0.088759124,0.004610907,1.0,0.014898355,0.13127857,0.037035223,0.49245548,0.0,0.12901624,0.12054055,0.66613245,0.1668853,0.024450958,0.04088848
DiffusionEmotion_S_cropped/neutral/fjepkjbd_0.png,-0.1,-0.2,neutral,0.56304055,0.36253595,0.200789,0.4530468,0.09933483,0.0,0.077909306,0.057235394,0.0,0.019245416,0.120348856,0.6147649,0.5069119,0.0,0.45159796,0.35165235,0.9633834,0.76428425,0.04845396,0.28246194
DiffusionEmotion_S_cropped/neutral/fkslnbca_0.png,-0.1,-0.1,neutral,0.33886608,0.2773517,0.12280086,0.60934806,0.089867644,0.0,0.12651686,0.0021472874,1.0,0.046859626,0.28043035,0.7125461,0.4137254,0.0,0.38509035,0.47336152,0.02024776,0.10369811,0.08686067,0.040659927
DiffusionEmotion_S_cropped/neutral/fmvuximb_0.png,-0.1,-0.1,neutral,0.43700427,0.31279957,0.6929046,0.36400387,0.10754878,0.0,0.2151355,0.058511738,0.0,0.027881414,0.3569186,0.6467119,0.44422096,0.0,0.68427396,0.5756789,0.041446812,0.18573624,0.57169324,0.04609909
DiffusionEmotion_S_cropped/neutral/fptmvwwa_0.png,0.0,0.0,neutral,0.46351963,0.262733,0.06608236,0.37575045,0.06513406,0.0,0.11405646,0.0043210923,0.0,0.022948293,0.3181042,0.03218683,0.3929119,0.0,0.2114915,0.0819631,0.71661115,0.642284,0.23879014,0.03949121
DiffusionEmotion_S_cropped/neutral/fpyfqxgu_0.png,-0.1,-0.1,neutral,0.41693097,0.101604834,0.72280765,0.36429393,0.097508244,0.0,0.23676932,0.05718477,1.0,0.040310007,0.39991367,0.43204197,0.31002215,0.0,0.4466862,0.41877988,0.07806318,0.30863082,0.23169975,0.1134171
DiffusionEmotion_S_cropped/neutral/fsvksity_0.png,-0.1,0.0,neutral,0.3901613,0.29849496,0.73201203,0.33539385,0.12512101,0.0,0.23914179,0.1900137,0.0,0.026382187,0.46493417,0.7358666,0.50588304,0.0,0.5355161,0.66568696,0.023410212,0.18139677,0.89118475,0.044858627
DiffusionEmotion_S_cropped/neutral/fulrkhnz_0.png,0.0,0.0,neutral,0.42607513,0.3561104,0.11488752,0.43004352,0.08792111,0.0,0.08058261,0.021258982,0.0,0.0337856,0.33704236,0.14697085,0.589186,0.0,0.4507796,0.38327968,0.0037412504,0.031657115,0.28350294,0.048896275
DiffusionEmotion_S_cropped/neutral/fuyzggmt_0.png,0.0,0.0,neutral,0.46815014,0.31418446,0.5551477,0.306869,0.10255821,0.0,0.22774994,0.009582085,1.0,0.045413554,0.22256164,0.6532524,0.50804836,0.0,0.5223015,0.5194291,0.008303911,0.19372405,0.31246978,0.037883613
DiffusionEmotion_S_cropped/neutral/fvbjyjsx_0.png,0.0,-0.1,neutral,0.67659247,0.3651909,0.29618657,0.33798844,0.3669941,0.0,0.7409893,0.017439373,1.0,0.31828445,0.6620434,0.25910425,0.473322,0.0,0.28990123,0.47872564,0.39239216,0.2331515,0.35788193,0.39320728
DiffusionEmotion_S_cropped/neutral/fvjbzbod_0.png,0.0,0.0,neutral,0.28782314,0.2637664,0.19236057,0.53162247,0.051404838,0.0,0.09465665,0.11121196,0.0,0.024065431,0.15166579,0.16737378,0.3382784,0.0,0.3834099,0.3723443,0.2830551,0.14887346,0.34857425,0.030665569
DiffusionEmotion_S_cropped/neutral/fvymrjpt_0.png,-0.1,0.1,neutral,0.3209326,0.3498755,0.34536576,0.41534323,0.08053882,0.0,0.16180253,0.0044079595,1.0,0.031190887,0.3168464,0.43980783,0.32185656,0.0,0.61197484,0.25174627,0.22975881,0.25582185,0.37814537,0.052165158
DiffusionEmotion_S_cropped/neutral/gahdlbzb_0.png,0.0,0.0,neutral,0.36110297,0.081618175,0.24482788,0.5277669,0.06622672,0.0,0.14161865,0.0023624124,0.0,0.056080095,0.19754747,0.122515656,0.24832708,0.0,0.43088812,0.43106568,0.04707824,0.05750253,0.30678448,0.025373947
DiffusionEmotion_S_cropped/neutral/gbzzmjut_0.png,0.0,0.0,neutral,0.4634802,0.3679627,0.6428173,0.36079493,0.07746732,0.0,0.16044256,0.002838609,0.0,0.010155311,0.10052058,0.22545806,0.4596277,0.0,0.3399806,0.20538615,0.6945694,0.26505384,0.54935634,0.10715129
DiffusionEmotion_S_cropped/neutral/gdilvpik_0.png,-0.1,-0.1,neutral,0.5891158,0.3121589,0.39156663,0.39848363,0.107544936,0.0,0.15674049,0.012036393,1.0,0.037763204,0.40556088,0.70114756,0.38293907,0.0,0.5207363,0.58637804,0.031043252,0.14030775,0.22373883,0.04063803
DiffusionEmotion_S_cropped/neutral/gehtzpkn_0.png,0.0,0.0,neutral,0.2731254,0.2926698,0.27117825,0.5055303,0.059976604,0.0,0.16327494,0.0018568963,1.0,0.018073127,0.12306258,0.10214596,0.25927725,0.0,0.26391628,0.15271327,0.3120885,0.122984365,0.15383537,0.017808858
DiffusionEmotion_S_cropped/neutral/giprubya_0.png,0.0,0.0,neutral,0.665256,0.36026737,0.49140063,0.39339808,0.06866746,0.0,0.11693377,0.00030431693,1.0,0.02440159,0.35847446,0.34504288,0.43025616,0.0,0.48525494,0.671502,0.116881765,0.17494953,0.53349847,0.03636027
DiffusionEmotion_S_cropped/neutral/glqfjain_0.png,0.0,0.0,neutral,0.45152536,0.54149574,0.09174359,0.7137949,0.03988107,0.0,0.09930975,0.012418954,0.0,0.024536356,0.18787001,0.2279132,0.2661619,0.0,0.18350872,0.18340977,0.25021166,0.15785995,0.15582629,0.05128751
DiffusionEmotion_S_cropped/neutral/gosarzqq_0.png,0.0,0.0,neutral,0.49639437,0.33927944,0.5371062,0.72978765,0.044233654,0.0,0.15155493,0.006251376,1.0,0.022264034,0.22624122,0.24655993,0.3321609,0.0,0.52791053,0.26576048,0.011306263,0.12735093,0.21301255,0.028224139
DiffusionEmotion_S_cropped/neutral/gpywhyli_0.png,0.0,0.0,neutral,0.5389145,0.15686159,0.40570098,0.72702837,0.06870827,0.0,0.11000916,0.00454351,0.0,0.018279178,0.17818378,0.2371603,0.6458118,0.0,0.45512456,0.5738579,0.047710173,0.089325815,0.12050152,0.03627627
DiffusionEmotion_S_cropped/neutral/gsnegzga_0.png,0.0,0.0,neutral,0.48403952,0.1825299,0.42287183,0.33118618,0.07718146,0.0,0.1878254,0.010068543,0.0,0.023617294,0.28275368,0.34377095,0.58663785,0.0,0.5543138,0.30814284,0.5560395,0.34601575,0.31298816,0.056239475
DiffusionEmotion_S_cropped/neutral/gsruqgmg_0.png,0.0,0.0,neutral,0.24156056,0.23998137,0.24202277,0.4530956,0.08495661,0.0,0.08151888,0.036489055,0.0,0.015313219,0.1596183,0.1578861,0.44295943,0.0,0.34698865,0.2824551,0.58746046,0.047440667,0.26396245,0.04734196
DiffusionEmotion_S_cropped/neutral/gtgorehv_0.png,-0.1,0.0,neutral,0.69581574,0.38736624,0.62929237,0.3381652,0.16416302,1.0,0.12785153,0.09119293,1.0,0.056882445,0.40596122,0.8125715,0.6775064,0.0,0.7789606,0.56462413,0.00572554,0.1038693,0.32143882,0.02273619
DiffusionEmotion_S_cropped/neutral/gvhueinj_0.png,0.0,0.0,neutral,0.58184433,0.3130871,0.5801214,0.33268964,0.1901122,0.0,0.16478822,0.026474915,1.0,0.040574342,0.19943808,0.5182234,0.4013802,0.0,0.3468892,0.52786726,0.56953424,0.24291731,0.43585235,0.04060198
DiffusionEmotion_S_cropped/neutral/hbujmzzg_0.png,0.0,0.0,neutral,0.24933977,0.14959922,0.09254842,0.48311412,0.05631947,0.0,0.1115113,0.0020741788,0.0,0.011817992,0.041746356,0.08047168,0.23670833,0.0,0.1440849,0.05278197,0.25789052,0.15612848,0.04060225,0.04322819
DiffusionEmotion_S_cropped/neutral/hggpexdo_0.png,0.0,0.0,neutral,0.645213,0.3524367,0.19367346,0.73065805,0.077231586,0.0,0.14524594,0.027697563,0.0,0.042329296,0.17869975,0.21937916,0.33001274,0.0,0.17374796,0.32916474,0.47295538,0.1051557,0.43734628,0.18143755
